Total Income,Age,Gender,Dependents,Occupation,Rent,Loan_Repayment,Insurance,Shopping,Transport,Eating_Out,Entertainment,Utilities,Healthcare,School Fees,Miscellaneous,Expenses,Disposable_Income
98642.6,33,Male,3,Self_Employed,11728.52487,6452.68884,1628.1,6639.8,4510.9,2628,1755.1,2861.9,2845.4,4856.6,853.8,46760.8,78914.1
67649.3,37,Female,0,Student,8294.79993,2067.62809,1339.2,3051.9,1769.9,1156.1,752.2,1574.7,1286,0,325.6,21618,54119.5
55290.8,55,Male,2,Self_Employed,4587.239712,0,313,2225.9,910.8,610.7,343.7,659.3,700.2,1229.2,257.1,11837,44232.6
94701.7,64,Female,0,Student,10940.34895,0,2047.6,8009.2,4076.5,2032.7,1629.4,3097.1,2370.4,0,902.1,35105.4,75761.4
90640,50,Female,1,Retired,10128.00431,0,1827.9,6526.6,3242.7,1747.8,1456,2672.2,2194.6,4142.6,715,34653.4,72512
105290.3,24,Female,2,Self_Employed,19587.0797,0,3225.3,8627.6,4724.8,2713.1,1535.4,4097.4,3228.6,3271.9,988,51999.2,84232.2
69682.4,40,Female,0,Retired,5936.476413,3353.529013,976.5,4277.8,1771.8,705.7,974.4,1478.1,1235.8,0,332.4,21042.6,55745.9
58566.1,28,Male,2,Student,3713.229008,1830.639682,914.8,2150.4,1432.9,373.8,820.9,1358.9,902.8,977.3,384.5,14860.1,46852.9
48620.7,50,Male,4,Self_Employed,1293.106937,0,175.4,976.4,672.6,234.7,385.3,603.7,300.7,710.5,216.3,5568.8,38896.6
97783.1,57,Female,2,Student,8667.461973,0,1744.1,8365.1,3266.6,1166.3,1308.8,2332.5,1996.2,5024.7,1576.1,35447.9,78226.5
82111,63,Male,4,Professional,12633.29973,8117.804656,1182.2,4606.9,2783.4,1409.5,1738.2,1831.5,2007.8,4027.7,1137,41475.2,65688.8
53854,22,Female,0,Retired,2770.792452,0,337.9,2077.2,978.6,510.6,650.8,643.1,680.4,0,356.2,9005.5,43083.2
59498.5,62,Female,4,Professional,3899.703523,0,972.5,2727.1,1129.7,733,396.7,1369.4,745.7,1090.8,467.2,13531.8,47598.8
60651.5,64,Female,2,Retired,3097.732361,3421.408216,1015.3,2978.5,1139.8,907.4,830,1458.7,1026.4,1444.5,252.2,17571.8,48521.2
49159.7,58,Male,1,Student,2747.900132,0,222.8,1036.6,518.4,427,457.1,433.9,361.3,759.9,143.8,7108.8,39327.7
55596.6,25,Male,4,Self_Employed,3119.315392,0,556.7,2223,1171.8,734.9,602.8,966.2,687.2,1197.8,178.6,11438.4,44477.3
52111.2,34,Female,2,Professional,1816.684454,982.4053853,276.9,1429.3,720.6,245.9,301.1,631.5,473.2,900.2,203.5,7981.4,41689
61568.1,35,Male,1,Self_Employed,6470.422242,0,511.5,2618.1,1402,729.3,694.3,1666.7,973.5,1397.2,389.5,16852.6,49254.5
56613.9,44,Female,3,Self_Employed,4984.168448,0,685.7,2198.5,840.1,514.6,339.8,1106.6,749.1,1440.4,339,13198,45291.1
48162.9,48,Female,4,Professional,1632.570118,0,375.6,1207,468.8,181.8,314.7,472.5,273,691.2,244,5861.1,38530.3
191300.7,21,Male,4,Professional,22695.11223,0,5770.8,19211.1,9943.2,4370,7260.7,7438.2,5880.2,14021.4,3639.4,100230.2,153040.6
121714.4,19,Female,0,Self_Employed,16342.87551,0,1910.3,10648.2,4936.3,2036.7,3211.2,5510.3,3458.9,0,2301.5,50356.3,97371.5
56086.5,22,Female,3,Student,3217.304612,2107.600733,720.2,2333.6,1228.8,731,551.9,817.5,573.9,1132.5,349.2,13763.6,44869.2
77305.3,34,Male,0,Professional,11191.57983,5614.05873,1712.2,4160.4,2468.3,1751.8,1024.7,2974.5,1714.6,0,454.6,33066.7,61844.2
81895.1,56,Female,0,Student,8379.024848,0,1541.9,5196,3025.1,1931.4,1294.9,3096.9,1438.1,0,566.3,26469.6,65516.1
117794.1,49,Female,2,Student,15558.82735,0,2528.8,11195.1,5327.8,1608.1,1599.3,4642.1,3640.9,7353.9,1009.7,54464.5,94235.3
55585.1,46,Male,0,Professional,4675.520793,0,502.4,2204.8,1234.2,695.7,501.9,1127.4,703,0,263.6,11908.5,44468.1
111871.7,33,Male,4,Student,14374.34322,0,2862.6,7401.1,4610.7,3465.7,1756.2,4241,2887.2,4975.4,1957.3,48531.4,89497.4
59353.5,18,Male,0,Retired,3870.699445,2649.487957,918.4,1990.1,1116.3,876.8,735.6,1218.3,964.4,0,430.2,14770.1,47482.8
50303.7,29,Male,1,Student,3091.123614,1932.001738,486.7,1476,549.6,405.4,391.2,730.8,403,588.3,304.7,10358.7,40243
93544.2,36,Male,4,Student,10708.83088,0,2331.9,6046.3,4207.4,2623.4,1641.3,4059.2,2342,3963.5,960.7,38884.5,74835.3
124251.3,26,Male,2,Student,16850.26205,0,2579.6,9908.4,4373.2,3404,3648,3478.9,2966.2,8404.6,992.5,56606,99401
277822.5,24,Male,0,Self_Employed,47564.49826,15921.65796,7631.7,31845.5,14521.4,11159,10536.9,13610.2,11025.3,0,6815.5,170631.6,222258
51489.3,47,Male,1,Student,1723.396727,0,480.4,1529.8,594.5,399.8,370.6,853,361.7,1075.1,289.3,7677.6,41191.4
92474.8,32,Female,1,Student,15742.44119,2942.031197,2139.9,7095.3,3403.9,2193.3,1250.7,2808.6,1796.1,2625.3,851.3,42848.8,73979.8
61614.3,61,Male,4,Student,6484.298131,3064.693191,1027.7,2255.9,1146.1,646.3,918,1163.3,811.9,1107.6,337.4,18963.2,49291.5
96142,21,Female,0,Student,11228.40174,0,2457.2,7298.2,3103.4,2250.7,1958.1,3322.5,2208.8,0,1340.4,35167.6,76913.6
49251.7,23,Male,1,Self_Employed,2775.505621,0,456.6,1147.4,667.1,405.7,407.3,643.9,357.9,699.4,154.2,7715,39401.3
50924.2,55,Female,0,Self_Employed,1638.631719,1767.512388,291.1,1532.3,568.5,228.4,298,723.5,414.2,0,111,7573.1,40739.4
56127,64,Male,4,Self_Employed,3225.408506,0,768.9,1736.8,1117.4,439.9,590.1,1269.1,632.4,841.9,257.2,10879.1,44901.6
71956.3,52,Female,3,Professional,6391.255358,0,1572.9,4319.4,2488.9,989,759.2,1352.7,1353.5,2495.2,707.4,22429.7,57565
57963.3,19,Female,1,Professional,3592.665679,0,847.1,2481.9,1347.3,632.6,701.2,1105.6,745.1,1573.4,472.6,13499.4,46370.7
90827.7,22,Female,2,Self_Employed,10165.53365,0,1231.8,7592.2,3377.5,2091,2058,2743.1,2523.3,3421.4,814.2,36018,72662.1
108218.3,25,Female,0,Professional,20465.49448,0,3291,8913.2,3454.4,1484.7,3307.3,3823.5,3380.6,0,951.8,49072,86574.7
88465.8,47,Male,4,Self_Employed,9693.169888,0,2071.1,5473,3806.3,1142.3,2164.4,3611.6,2420.4,4816.9,1348.9,36548.1,70772.7
149533.2,36,Female,4,Student,21906.63548,0,3379.4,15591.3,6149.1,3502.1,2803.2,8076.5,4588.1,9533.2,2633.9,78163.3,119626.5
81840.2,47,Male,2,Self_Employed,8368.049082,0,1408.4,5850.3,3081.6,1255.5,1476.8,3279.9,1387.4,3046.3,1047.3,30201.5,65472.2
51332.6,48,Female,3,Self_Employed,2266.512034,1942.631836,248.7,1153.8,670.6,278.1,554.6,846.7,564.2,968.1,306.7,9800.6,41066
129290.8,33,Female,0,Professional,17858.16238,0,2890.5,12310.2,5704.4,3902.4,2320.6,3729.4,4447.6,0,2670.2,55833.5,103432.6
58487.1,55,Female,3,Self_Employed,5546.125572,1509.825194,506.9,2486.8,1154.2,502.2,454.2,1050.2,690.7,1288.2,249.4,15438.9,46789.7
102148.8,39,Female,4,Retired,9322.326262,0,2584.2,6961.7,4619.8,1921.6,1833.1,3258.7,2401.1,6211.3,817.5,39931.6,81719.1
145655.6,50,Female,1,Student,31696.68022,0,3903.7,13681.1,6245.8,4191.7,4858.1,4766.5,4959.3,6582.3,2687,83572.2,116524.5
83230.6,39,Female,3,Self_Employed,12969.16979,0,2076,5460.4,2378.7,1684.7,1321,3079.9,1748.1,4176.6,534.7,35429.2,66584.5
49063.6,25,Male,1,Self_Employed,1812.72714,0,349.6,1026.8,454,187.6,382.3,498.6,276.9,837.9,250.2,6076.6,39250.9
54391.4,54,Male,2,Self_Employed,2158.703184,0,623.7,1773.2,745.1,578.7,470.6,943.3,545.1,1386,408.3,9632.6,43513.1
126435,29,Male,4,Self_Employed,25930.50697,6786.713319,3836,9481,5864.9,4314.4,3368.7,6594.1,3420.8,7854,1769.8,79221,101148
66203.7,22,Male,1,Professional,5240.73272,4606.245365,577,2828.4,2041.6,590.3,711.2,1097.9,1023.1,2545.4,530.8,21792.5,52962.9
71971.9,42,Female,0,Professional,6394.372439,0,1426.7,4698.9,1945.2,1283.1,1124.8,1438.2,962.4,0,607.8,19881.5,57577.5
95050.8,46,Female,4,Retired,11010.16572,0,1371.6,7084.7,3368.6,2144.9,1258.3,3269.6,2098.8,4190.4,1041.8,36838.8,76040.7
92365.9,30,Male,2,Professional,15709.77087,0,1393.3,7360.4,3197.1,1304.7,2022,2275.6,2616.9,5233.7,1159.3,42272.9,73892.7
77496.1,43,Female,0,Retired,7499.22228,3773.23474,1314.3,4384.2,2698.8,1693.5,1262.9,2547.8,1429.8,0,424.1,27027.9,61996.9
65387.6,39,Male,4,Retired,7616.293853,0,862.7,2968.6,1923.4,844.6,652.1,1706,1078.1,1999,296.9,19947.8,52310.1
63360.9,46,Male,3,Self_Employed,7008.262574,0,1135.7,2920.4,1329.2,718.9,846.6,1585.3,715.4,2040.8,639.7,18940.4,50688.7
99591.7,29,Male,4,Retired,11918.34166,8876.19929,1989.7,8508.6,3595.4,2913.1,1718.3,3405.4,2021.9,4346.6,1045.9,50339.5,79673.4
86714.4,63,Female,0,Student,9342.885028,0,1523.8,6888.2,2675,1560,1327.7,3238.5,1552.3,0,765.7,28874,69371.5
64418.9,60,Male,1,Professional,3662.834848,0,1089.5,2500.2,1756.8,776,642.5,1150.8,1035.5,1837.4,525.7,14977.3,51535.1
111299.4,45,Female,1,Retired,21389.80545,0,2054.4,8796,4215.8,1474.2,3168.7,4731.8,3298.2,4085.6,1531.6,54746.1,89039.5
67057.7,26,Male,4,Student,5411.531703,0,1189.8,3890.3,1638.9,1175.3,1241.8,1719.5,991.6,2576.1,414,20248.9,53646.1
55178.3,27,Male,4,Professional,4553.493943,0,415.3,1933.4,1203.2,754.3,593,609.2,646.2,1493.3,254,12455.4,44142.7
56346.6,59,Male,2,Student,3269.322935,1187.118622,525.6,2003,1104.8,651.3,635.3,836.5,590.4,840.3,284.4,11928.1,45077.3
53711.1,43,Male,3,Self_Employed,2742.217227,2332.931372,649.9,1474.8,879.7,428.6,433.7,978.5,435.4,1099.4,377.9,11833.1,42968.9
64125.5,53,Male,2,Self_Employed,4825.099981,0,824.7,2947.4,1392,496.7,1146.4,1783,820.2,1785.9,516.4,16537.9,51300.4
120493.5,57,Female,2,Professional,16098.70593,15626.40776,3857.9,11026.2,4905.8,2825.2,3891.8,4560.5,3445.3,5194.7,2387.3,73819.7,96394.8
55754.4,28,Female,1,Retired,3150.88487,0,493.8,2110,876.8,613.2,637.7,698.1,497.2,873.1,346.5,10297.2,44603.5
74882.2,23,Male,1,Student,6976.449209,6828.11074,789.2,4253.8,1955.6,1099.8,1047.5,2737.5,1598.7,2478.4,359.2,30124.3,59905.8
57740.4,21,Female,0,Self_Employed,3548.084899,0,760.9,2454.4,1364.7,873.4,728,731,567.7,0,384.9,11413.2,46192.3
64360.2,44,Male,2,Retired,3654.028157,3114.495191,668.6,3159.4,1890.7,555.7,845,1543.7,755.9,1774.5,487.7,18449.7,51488.2
48963.5,41,Male,0,Self_Employed,2689.059778,0,380.6,1019.4,689.9,320.2,228.7,633.1,386.9,0,214.6,6562.5,39170.8
65147.7,22,Female,4,Self_Employed,5029.541797,0,937.6,2689.1,1562.8,745.7,636.6,1511.9,781.3,2445.6,674.3,17014.5,52118.2
65693.4,20,Female,0,Retired,5138.674493,2206.916754,1265.1,3426.4,1734.5,874.5,669.1,1400,1246.2,0,402,18363.3,52554.7
86220.7,24,Male,1,Professional,9244.139882,0,1514.9,5027.1,3143.1,987.8,1879.2,2803.9,2058,4190.8,1240.4,32089.5,68976.6
75867.2,41,Male,2,Retired,7173.43199,2551.996662,1680.1,3966,2336.9,1753,1412,1798.4,1514.5,2566.3,827.9,27580.7,60693.7
51501.6,39,Female,1,Student,3450.471462,0,479.8,1310.4,686.9,375.7,315.2,473.1,491.5,592.5,153.1,8328.6,41201.3
111418.4,29,Female,4,Professional,10712.76469,0,1739.5,10528.8,4302.8,1552,3055.7,5357.7,3227.1,7069,2010.8,49556.2,89134.7
75496.7,52,Male,3,Student,7099.340564,0,1468.4,4756.5,2804.1,1760.3,1728.2,1993.5,1407.7,1811.4,824.9,25654.5,60397.4
75160.1,34,Male,2,Professional,7032.021958,3054.008756,1375.7,5146.3,2629.5,1740.7,713.9,2648.4,1335.3,3339.9,764,29779.8,60128.1
69780.4,20,Female,1,Self_Employed,5956.086194,4265.896244,1469.3,3342.7,2008.5,1071.3,747.2,1539,1291.6,1753.5,817.2,24262.1,55824.3
59825.9,28,Male,3,Retired,3965.188962,0,668.4,2593.1,1045.5,809.6,824.7,947.4,636.6,1067.7,201.2,12759.4,47860.8
75710.3,23,Female,4,Student,5356.545487,0,1309.3,4773.2,2259.9,753,1453.2,2848.1,1173.8,2695.4,778,23400.4,60568.2
83889.2,60,Male,3,Professional,8777.838721,5064.005808,1812.1,6474.9,2756,1154.3,1172.1,3143.6,1696.6,4355.3,536.9,36943.5,67111.4
47416.3,53,Male,1,Self_Employed,2224.891219,901.9014798,283.6,914.8,482.3,175.8,323.8,528.4,318.1,694.2,118.8,6966.6,37933
59495.6,34,Male,1,Self_Employed,2924.339745,2361.75457,749.9,2576.2,1181.2,755.8,457.6,1189.8,941.8,1042.4,362.1,14542.8,47596.5
64464.9,39,Male,4,Retired,4892.981801,0,820.9,3520,1826.9,1139.2,909.9,1193.4,753.2,1789.6,417.2,17263.3,51571.9
76823.4,18,Male,4,Retired,11047.02391,6223.780538,1588.2,3943.3,2405,1042.3,1362.7,1563.4,1127.9,3376.2,1011.9,34691.7,61458.7
117932.7,61,Male,3,Student,15586.54861,0,1580.9,11342.1,6021.3,3346.6,3246.2,3773.1,3467.5,5183.4,959.3,54507,94346.2
56180.5,20,Female,3,Professional,4854.139886,2826.762348,400,1883.7,1267,354.5,738.7,1232.1,772.9,1263.2,459,16051.9,44944.4
60142.4,33,Female,1,Self_Employed,4028.483457,0,917.6,2446.5,1268.6,663.3,922.9,1574.8,662.5,1741.3,360.1,14586.2,48113.9
59909,52,Female,4,Student,2986.344632,1037.115486,954.2,2493.2,1145,459,825.3,1196.7,600.1,1958.4,475.7,14131,47927.2
55799.5,31,Female,0,Student,3159.89057,2966.081665,666.1,2146.7,1165.5,531.2,719,1022.7,789,0,431.7,13598,44639.6
62724.6,24,Male,4,Self_Employed,4544.92067,0,561.7,2451.4,1735.9,985.2,1010.6,1740.8,1098.3,1276.9,398.5,15804.3,50179.7
95580.9,43,Male,2,Professional,8337.13117,6017.406694,2078.3,7462.8,3037.9,1518.6,2613.9,2625.8,1960.9,5279.6,895.2,41827.4,76464.7
52911.6,60,Female,2,Student,1936.745526,0,366.6,1352.7,853.4,484,313.7,936.1,576.7,655.2,220.6,7695.9,42329.3
82243.4,48,Female,4,Retired,8448.686499,3638.108493,1556.9,5033.3,2129.7,994.4,956.2,3352.6,1835,4020.3,871.8,32837,65794.7
47688.1,41,Female,3,Self_Employed,1537.62295,0,201,1006.6,443.8,231.7,322.8,611.1,267.8,464.3,219.9,5306.6,38150.5
59146.6,36,Female,2,Self_Employed,2871.995257,0,461.8,2049.2,1447.5,798.6,643.7,1454.8,923.8,1304.1,253.5,12208.8,47317.3
63048.6,54,Male,1,Self_Employed,6914.586302,0,594.1,3074.4,1567.7,990.7,1037.4,1495.5,949.4,1263.4,650.1,18537.3,50438.9
154558.4,18,Male,1,Professional,34367.53318,22843.23871,5359.9,16922.2,7325.2,5600.6,4108.9,7376.7,4046.7,9914,2094.4,119959.2,123646.8
64079.4,42,Male,1,Professional,4815.874388,0,523.5,3559.7,1488.1,671.5,1194.3,1650,901.3,2021.9,357.9,17184,51263.5
45156.2,27,Male,4,Student,1546.864221,0,108.5,666.7,267.8,221.1,117.9,405.8,158.2,314,99.3,3906.2,36125
46062.3,35,Female,2,Student,1818.684526,0,155.9,763.5,397.3,279.7,228.4,427.4,186,410.5,64.5,4732,36849.8
70827.9,59,Female,3,Self_Employed,6165.585713,0,1141,3754,2392.9,993.9,1070.3,1764.2,1290.2,2975.8,690.8,22238.8,56662.3
89019.3,18,Female,1,Student,14705.78953,3351.898281,1111.5,6019.5,3399.4,1806.7,1268.5,2500.8,1563.6,3866.3,956.4,40550.3,71215.4
80510.5,46,Male,3,Self_Employed,8102.107033,0,1441.5,5200.7,2469.5,1386.8,1823.7,1680.2,1399.9,3420.6,1191.6,28116.6,64408.4
74303.7,30,Male,1,Retired,6860.741689,0,1427.1,4176.1,2452.8,1352.5,1425.1,2435.4,1133.6,3129.1,609.2,25001.5,59443
116020.7,21,Male,4,Student,22806.19604,0,2752.1,9222.7,5171.5,2647.1,2171.8,5538,2979.7,6530.3,1168.9,60988.2,92816.5
59482.7,29,Male,1,Professional,3896.530308,0,837.9,2229.1,1201.2,708.8,481.4,1143.4,754.9,998.5,446.9,12698.6,47586.1
101382.6,36,Female,4,Professional,12276.51287,0,2184.8,8218.5,3485.1,2577.2,2099,2485.3,2142.4,5942.1,1155.4,42566.1,81106.1
48130.2,43,Female,2,Self_Employed,1219.529939,798.0398766,184.8,1167.9,495.8,315.6,186.3,423.6,291.5,441.4,225,5749.4,38504.2
54544.9,61,Female,2,Retired,2908.976214,2706.294731,583,1479,986.5,401.5,352.3,924.2,705,1261.5,218.8,12527,43635.9
47067.9,55,Female,3,Student,2120.371823,857.6534895,210.8,1047.4,486.1,248.5,182.7,549.7,258.3,515.9,166,6643.5,37654.3
64078.5,33,Female,1,Student,7223.563111,4547.74286,857.2,3279.9,1521.6,567.9,582.8,1791.4,1090.1,2229.9,530.8,24223,51262.8
68910,61,Female,2,Retired,5782.004925,2492.827832,1441,2904.7,1868.6,587,1213.5,1651.3,1308.4,2043.4,796.2,22088.9,55128
72867.3,42,Male,0,Retired,6573.462188,3651.976342,928.2,3450.9,2626.2,1057.5,1000,2171.2,1063.3,0,715.7,23238.4,58293.8
71522.6,27,Male,0,Student,4728.386761,1820.363025,1407,4623.4,2271.4,681.5,842,2026.3,1289.4,0,722.3,20412.1,57218.1
54284.2,54,Female,3,Self_Employed,2142.631469,0,527.5,1907.6,869.4,454.3,362.4,916.2,544.8,1042.8,171.3,8939,43427.4
65764.7,45,Male,2,Student,7729.405116,0,1223.1,2654.5,1722.3,717,1252.8,1752.4,1179.6,1664.6,388.1,20283.8,52611.7
49054.3,45,Female,4,Retired,1358.145358,0,428.4,1058.2,700.6,227.7,280.1,483.6,398,456.7,219,5610.5,39243.4
129280.3,42,Female,0,Professional,26784.08204,10547.59489,3699,12875,5514.1,2623.7,3652.3,4456.7,4096.5,0,1408.1,75657.1,103424.2
63530.5,42,Female,2,Student,4706.09563,0,685.6,3359.8,1612.1,928.4,494.1,1575.9,821.3,2281,408.7,16873,50824.4
60289.2,29,Male,4,Retired,4057.839033,0,984.7,2222.4,1079.7,955.5,800.7,1621.1,996.9,1161.7,356.9,14237.4,48231.4
146948.7,25,Male,1,Professional,32084.62168,5355.393061,4819.4,12958.3,7520.6,5125.3,3749.3,6152.8,4037.8,8507,1212.6,91523,117559
51105.1,53,Male,2,Student,3331.51565,1083.099829,544.1,1528.4,725.3,440.8,471.5,691.6,397.2,862.8,131.8,10208.2,40884
52191.4,56,Male,1,Self_Employed,2438.272454,0,598.6,1637.6,839.7,407.5,429.1,880.8,520.3,783.9,153.8,8689.7,41753.1
52481.2,41,Female,0,Self_Employed,2496.234033,0,414.5,1310.3,644.1,594.8,408.3,908.4,515.1,0,142.4,7434.1,41984.9
68414.5,40,Female,1,Student,8524.35595,4468.666768,651.7,3687.3,1503.4,887.7,1369.9,1916.7,975.3,2357.8,690.5,27033.3,54731.6
82372.6,54,Female,0,Student,8474.526427,6721.238489,1490.4,4290.9,2692,1173.6,998,2994.2,2016,0,808.5,31659.4,65898.1
94213.9,28,Female,3,Professional,10842.78459,6189.498935,1281.9,6401.1,3092.8,1652.2,2512.3,2534.8,2019,3045.6,1351.5,40923.6,75371.1
274814,34,Female,3,Self_Employed,46962.79644,12197.14599,8151.4,29559.7,16429.8,6060.4,11026.8,10010.1,11520,19094.1,3735.3,174747.6,219851.2
44961.2,45,Female,0,Retired,992.2437421,0,180.9,506.8,278.8,225.2,218.6,252,225.7,0,144.8,3025.1,35969
88822.2,20,Female,4,Student,7323.335313,0,1821.5,6943.1,2709.3,1470.4,2109.2,2507.4,1839.8,3344.9,1367.6,31436.5,71057.8
59211.2,19,Female,3,Self_Employed,2881.678505,0,389.4,2318.1,1371.5,846.3,925.1,1483.9,740.1,1394.7,201.4,12552.2,47369
58766.3,46,Male,4,Self_Employed,2814.952191,0,857.4,2257.2,986.3,820.4,858.6,783.2,679.3,1449.6,396.8,11903.8,47013.1
58272.2,51,Female,4,Student,5481.65397,1272.654329,616.7,1927.5,1006.7,639.3,410.9,819.6,578.9,1450.7,197.8,14402.5,46617.7
54500.5,31,Male,4,Student,2900.095689,0,597.9,1794.4,775.8,496.4,592.6,780.1,506.9,968.1,228.6,9641,43600.4
155447.7,50,Female,2,Retired,23089.53159,0,2689.6,12045.6,7071.9,5528.7,5451.1,8763.8,4404.9,9650.8,2746.6,81442.5,124358.1
98852.6,64,Female,2,Student,8827.883206,5079.586477,2492.5,6331.4,3108.2,2938.9,1566.4,2563.3,1898.8,3821.9,1454.9,40083.9,79082
70561.9,35,Male,4,Retired,6112.38018,1603.535472,1015.9,4332,2099.5,1506.7,1329.7,1596.8,1293.2,2279,636,23804.8,56449.5
128412.2,46,Male,0,Student,17682.44026,0,3733,11858.6,6903.2,4113.2,2124.8,5853.7,4055.5,0,983.5,57308,102729.8
48945.7,19,Female,3,Professional,1789.142218,0,427.3,1161.2,525.9,349.8,245.6,491.3,279.2,491.8,231.6,5992.9,39156.6
50346.3,28,Male,1,Student,3103.903374,854.1218262,433.8,1297.1,528.9,284.9,255.3,677.6,460.2,1032.4,240.1,9168.2,40277.1
45253.1,48,Male,2,Professional,1050.625061,0,202,649.5,363.5,179.8,109.1,320.1,245.7,347.4,83.1,3550.9,36202.5
57144.3,30,Female,2,Student,5143.289963,0,706.3,2529.9,1028.8,601.8,345.5,1236.6,830.9,921.4,240.1,13584.7,45715.4
74143,61,Male,1,Self_Employed,10242.88582,4388.744046,1441,5106.3,2249.1,939.5,1413.5,1442.2,1208.9,3213.8,694.6,32340.7,59314.4
72573,43,Male,4,Student,9771.905078,2242.922007,1142,3884.5,1710.4,1505.9,1288.3,2336.4,1370.5,1752.2,959.6,27964.6,58058.4
73807.1,51,Female,1,Professional,10142.13072,0,1523.8,3403.8,2070.9,1093.4,1292,2682.7,1382.6,1765.9,577.1,25934.5,59045.7
49702.2,27,Male,4,Student,2910.657825,0,355.5,1411.7,735.2,374.3,241.3,463.3,434.6,777.3,201.9,7905.6,39761.8
97038.2,29,Male,2,Student,11407.63951,10263.60706,2223.4,6617.1,3363.2,2448.2,1795.8,3677.9,1928.7,3033.8,1353.2,48112.5,77630.6
76339.3,39,Male,1,Self_Employed,5450.892798,2143.912469,1188.4,5312.3,2533.3,1513,1763.7,2184.6,1364.8,2302.8,1006.7,26764.5,61071.4
93927.5,63,Female,0,Self_Employed,10785.50275,0,2620.2,6830.2,3893.2,2039.3,2627.7,4190.4,2217.2,0,888.8,36092.6,75142
46599.5,48,Male,3,Professional,1319.891752,0,234,978.2,386.7,216.7,271,331,241.4,399.1,69.8,4447.7,37279.6
78489.7,36,Female,3,Student,7697.935348,0,1016,4835.5,2801.8,1240.1,1135.6,2753.8,1621.3,2854.7,716.1,26672.9,62791.7
51599.8,62,Female,3,Student,2319.953813,0,342.8,1409.8,763.1,341.7,418.6,742.6,363.7,593,184.9,7480.3,41279.8
61831.2,41,Female,1,Self_Employed,3274.675548,3632.268235,533.4,3189.8,1309.8,661.2,457.7,1018.7,1013.9,1859,574.2,17524.7,49464.9
86002.2,42,Male,4,Professional,13800.66109,0,1092.7,6255.5,2609.9,2200.3,2055.7,2373.1,2030.4,2311.1,751.5,35480.8,68801.8
72267.9,52,Female,2,Student,6453.575732,3773.527248,1546.8,4585.3,1865.9,898.3,1298.7,1666.9,1289.2,2260.1,899.9,26538.3,57814.3
55179.8,25,Male,3,Professional,3035.959396,2154.424594,606.4,1575.4,886.3,717.8,520.3,670.5,584.8,1036,293.6,12081.6,44143.8
70150.9,22,Male,1,Professional,4522.640125,3694.077266,603.5,3939.7,1837.8,1247.8,839,2174,1499.2,2289.8,423.6,23071.2,56120.7
48810.7,39,Female,3,Professional,1762.143943,0,391,1175.3,655.6,257.4,398.5,692,371.1,601.5,137.4,6441.9,39048.6
115294.8,45,Female,4,Self_Employed,15058.96336,0,2704.8,8030.5,5412.2,3646.4,3541.9,4750.6,2958.4,4079.2,2058.5,52241.5,92235.9
65456.5,29,Male,0,Retired,7636.942767,0,592.7,2927.6,1946.8,1262.8,581,1021.4,983.1,0,451.2,17403.7,52365.2
113408.3,50,Male,0,Self_Employed,14681.66483,0,2466.4,10612.4,4004.2,2836,3573.8,2963.8,2413,0,1117.4,44668.7,90726.7
59687.3,33,Male,2,Student,3937.453205,0,609.8,2194.6,1348.9,533.2,548.9,891.4,826.6,1858.9,544,13293.7,47749.8
59733.9,43,Male,0,Professional,3946.774561,0,584.3,2741.9,1180.5,632,716.7,1099.9,899.6,0,408.3,12209.9,47787.1
56278.5,29,Female,0,Professional,2441.781675,1859.485736,551.8,1648.4,1245.4,792.7,677.3,1196,586.5,0,439.3,11438.6,45022.8
100469.3,40,Female,1,Professional,12093.86881,0,2371.4,6595.3,3602.2,1988.2,1717,2666.9,2697.8,5842.1,1662,41236.8,80375.5
57007.5,43,Male,1,Student,5102.239962,0,614,1744.6,1260.5,502.2,688.2,970.5,847.5,1585.7,271.5,13586.9,45606
90243.1,58,Male,2,Student,10048.62506,0,1429.7,6046.8,3959.3,2134.9,1528.8,3307.9,1805.3,3150.6,647.6,34059.6,72194.5
62092.4,30,Male,2,Professional,4418.487978,0,921.4,2433.5,1698.7,799.7,1089.2,1239.9,713.3,1859.1,568,15741.1,49674
46174.5,40,Male,1,Professional,1234.89856,0,306.6,697.8,479.6,235.3,267.4,383.6,210.3,541,182.5,4539,36939.6
59009.6,48,Male,0,Professional,2851.445739,2890.423457,931.1,2381.9,1320.9,742.1,836.6,840.4,637.7,0,562.5,13995.1,47207.7
51680.4,53,Male,4,Student,3504.115048,0,582.8,1470.8,725,555.4,446.2,738.9,431,780.8,297,9531.9,41344.3
70824.8,44,Female,0,Professional,6164.959999,0,1067.1,3410.6,1857.3,1088.8,1507.4,1331.1,1347.7,0,659.7,18434.6,56659.8
51575.3,53,Male,0,Professional,3472.581928,973.1219598,246.6,1650,627.2,378.9,454.2,503.5,349.4,0,304.3,8959.8,41260.2
102927.1,64,Male,4,Self_Employed,12585.42691,7741.006516,2633.8,7348.5,3481.6,3057,1772.9,3751.8,3031.8,4939,640.7,50983.6,82341.7
67891.9,59,Male,2,Professional,8367.57309,0,1113.1,3317.4,1517.8,597.3,758.6,1161.2,1332.2,1450.2,814.6,20430.1,54313.5
66026.6,40,Female,1,Self_Employed,5205.327776,4453.288482,1275.6,3768.9,1557.6,1163.2,1220.6,1700.3,985.6,1572.6,429.1,23332,52821.3
